,Year,democracy_index,Incarceration_Rate_Per_100_000,Political_Rights,Civil_Liberties,bicc_gmi,cspf_sfi,gggi_ggi,gpi_conf,gpi_gpi,gpi_mil,gpi_ss,hum_satdem,hum_sti,spi_bn,spi_fob,spi_opp,spi_ospi,undp_hdi,van_part,vdem_gcrrpt,vdem_jucorrdc,wdi_homicidesf,wdi_homicidesm,wdi_inflation,wdi_lfpedubf,wdi_nersf,wdi_nersm,wdi_unempilo,wdi_unempmilo,wdi_unempmne,wdi_unempne,gd_ptsa_1.0,gd_ptsa_2.0,gd_ptsa_3.0,gd_ptsa_4.0,gd_ptsa_5.0,nelda_vcdbe_0.0,nelda_vcdbe_1.0,nelda_vcdbe_3.0,Country_Australia,Country_Austria,Country_Belgium,Country_Canada,Country_Chile,Country_Colombia,Country_Costa Rica,Country_Denmark,Country_Estonia,Country_Finland,Country_France,Country_Germany,Country_Greece,Country_Hungary,Country_Iceland,Country_Ireland,Country_Israel,Country_Italy,Country_Japan,Country_Latvia,Country_Lithuania,Country_Luxembourg,Country_Mexico,Country_Netherlands,Country_New Zealand,Country_Norway,Country_Poland,Country_Portugal,Country_Slovakia,Country_Slovenia,Country_Spain,Country_Sweden,Country_Switzerland,Country_USA,Country_United Kingdom
159,2017,6.64,177.1693179,29,47,127.2464238,0.0,0.670000017,1.424,1.514,1.147,1.787,,,88.51999664,74.66000366,71.13999939,78.11000061,0.84500003,51.38,0.934,3.139,0.862236885,2.507123689,2.348242812,21.73999977,89.51638,89.05489,4.159999847,3.812999964,3.809999943,4.159999847,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
160,2018,6.63,166.75945,28,44,131.3497668,0.0,0.674000025,1.425,1.494,1.153,1.735,,,88.79000092,75.73999786,70.44999695,78.31999969,0.84899998,59.21,0.892,3.139,0.844813796,0.931215043,2.850247926,21.37000084,,,3.710000038,3.477999926,3.480000019,3.710000038,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
161,2019,6.63,167.1545419,27,43,135.3924272,,0.676999986,1.428,1.534,1.144,1.832,,,88.70999908,75.51999664,70.52999878,78.25,0.85299999,,0.892,3.139,0.610665369,0.716106982,3.338586354,21.23999977,,,3.420000076,3.357000113,3.359999895,3.420000076,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
162,2020,6.56,171.8052966,27,43,147.7541755,,0.688000023,1.421,1.458,1.17,1.646,,,88.41000366,75.5,70.70999908,78.20999908,0.84899998,,0.892,3.139,0.770437027,0.891636192,3.326743858,21.02000046,,,4.25,4.059999943,4.059999943,4.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
163,2021,6.5,191.7961941,26,43,145.4847686,,0.699,1.421,1.411,1.184,1.528,,,88.12000275,75.94000244,70.58999634,78.20999908,0.84600002,,1.043,2.961,,,5.110965344,23.07999992,,,4.116000175,3.924999952,3.880000114,4.050000191,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
164,2010,9.65,52.46078792,40,59,,,0.849600017,1.022,1.125,1.042,1.249,47.388779,,91.18000031,83.51000214,86.93000031,87.19999695,0.90200001,66.1,3.466,3.888,0.0,1.239295584,5.396731132,69.15000153,88.56614,87.23793,7.559999943,8.295999527,8.31000042,7.559999943,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
165,2011,9.65,46.97879377,40,59,,,0.852999985,1.026,1.182,1.353,1.22,,,91.08999634,83.54000092,87.86000061,87.5,0.912,66.1,3.466,3.888,0.622792977,1.227716938,4.001026643,65.44000244,87.2124,86.47609,7.03000021,7.763999939,7.769999981,7.03000021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
166,2012,9.65,47.66659553,40,59,,,0.864000022,1.022,1.181,1.335,1.231,57.258953,60.120483,91.01000214,84.37000275,88.11000061,87.83000183,0.921,66.1,3.466,3.888,0.618085172,0.0,5.185899888,66.13999939,87.57962,86.76453,6.0,6.309000015,6.309999943,6.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
167,2013,9.65,45.36693985,40,60,,,0.873099983,1.022,1.175,1.288,1.242,57.311089,,91.05999756,84.44000244,88.02999878,87.83999634,0.92900002,60.21,3.466,3.888,0.0,0.608102356,3.872279237,67.02999878,88.89241,86.07908,5.380000114,5.651000023,5.650000095,5.380000114,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
168,2014,9.58,43.33978852,40,60,,,0.859399974,1.022,1.153,1.264,1.205,,,90.95999908,86.76999664,88.05999756,88.59999847,0.93800002,60.21,3.466,3.888,0.611175964,0.0,2.044614815,66.37999725,89.8803,87.5502,4.900000095,4.999000072,5.0,4.900000095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
169,2015,9.58,41.9864103,39,60,,,0.880999982,1.026,1.152,1.26,1.203,53.128204,56.578945,90.88999939,87.0,88.23000336,88.70999908,0.94499999,60.21,3.466,3.888,0.0,1.810664816,1.633055582,66.58000183,90.59733,88.90719,3.980000019,3.913000107,3.910000086,3.980000019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
170,2016,9.5,34.5572869,40,60,,,0.874000013,1.022,1.097,1.009,1.203,,,90.76000214,88.59999847,87.95999908,89.09999847,0.94800001,60.21,3.466,3.888,0.60399239,0.0,1.69692762,67.84999847,91.28505,88.74134,2.980000019,2.91899991,2.920000076,2.980000019,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
171,2017,9.58,39.86823113,38,59,,,0.878000021,1.018,1.112,1.048,1.219,,,90.62999725,88.69000244,88.13999939,89.15000153,0.954,59.12,3.466,3.888,1.200235246,0.596086099,1.760415592,64.94000244,92.39913,90.18292,2.74000001,2.759000063,2.75999999,2.74000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
172,2018,9.58,38.53280672,37,58,,,0.85799998,1.011,1.094,1.032,1.193,,,90.95999908,89.23999786,88.29000092,89.5,0.95899999,59.12,3.466,3.888,0.596224705,1.183501982,2.682917683,62.70000076,,,2.700000048,2.845999956,2.849999905,2.700000048,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
173,2019,9.58,43.79466952,37,57,,,0.876999974,1.007,1.104,1.029,1.221,,,91.26000214,89.40000153,87.94999695,89.54000092,0.95999998,,3.466,3.888,0.0,0.587440522,3.013971792,60.70000076,,,3.50999999,3.855999947,3.839999914,3.50999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
174,2020,9.37,38.45430075,37,57,,,0.89200002,1.0,1.146,1.028,1.325,,,91.23000336,90.29000092,87.20999908,89.56999969,0.95700002,,3.466,3.888,2.355088463,0.583413553,2.847924015,57.27999878,,,5.480000019,5.644999981,6.570000172,6.429999828,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
175,2021,9.18,38.34366182,37,57,,,0.908,1.0,1.107,1.02,1.237,,,91.18000031,90.44000244,87.0,89.54000092,0.95899999,,3.466,3.888,,,4.444239702,50.38000107,,,5.401000023,4.619999886,5.650000095,5.989999771,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
176,2010,8.79,95.43416689,39,58,79.02000315,0.0,0.7773,1.219,1.452,1.465,1.643,47.699409,51.631962,90.20999908,80.31999969,83.44000244,84.66000366,0.90399998,50.4,2.852,3.625,0.315827878,2.110666464,-0.922095829,25.53000069,98.01097,95.39837,14.52999973,17.06200027,17.06999969,14.52999973,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
177,2011,8.56,92.7714616,39,58,77.03583203,0.0,0.782999992,1.223,1.409,1.414,1.569,50.300598,51.17807,90.22000122,80.69999695,83.69999695,84.87000275,0.90200001,48.02,2.852,3.625,0.064867614,1.777319039,2.557188832,25.23999977,,,15.35000038,17.68700027,17.70000076,15.35000038,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
178,2012,8.56,93.91944441,39,58,74.28545445,0.0,0.783900023,1.22,1.395,1.388,1.553,50.464893,50.617847,90.18000031,79.12999725,84.22000122,84.51000214,0.903,48.02,2.924,3.625,0.545865905,1.72084944,1.696208973,24.39999962,98.72828,97.33072,15.44999981,17.67700005,17.68000031,15.44999981,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
179,2013,8.68,89.08585017,39,58,79.69521399,0.0,0.782299995,1.22,1.369,1.357,1.509,50.200535,,89.76000214,79.33000183,84.58000183,84.55999756,0.90799999,53.02,3.011,3.625,0.336859014,1.887566448,0.508714869,23.94000053,,,13.72999954,14.82400036,14.82999992,13.72999954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
180,2014,8.72,81.71490973,39,58,79.27345687,0.0,0.785000026,1.22,1.382,1.355,1.54,50.242485,54.426487,89.58999634,83.23000336,85.18000031,86.0,0.91399997,48.02,3.011,3.625,,,0.182542317,20.88999939,,,11.85999966,12.67599964,12.67000008,11.85999966,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
181,2015,8.85,79.77264154,39,58,73.83517087,0.0,0.806999981,1.227,1.381,1.335,1.545,56.251686,,89.66000366,83.77999878,85.88999939,86.44000244,0.92500001,58.02,3.011,3.625,0.297888059,0.998895135,-0.289879079,20.71999931,,,9.909999847,10.7329998,10.72999954,9.909999847,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
182,2016,9.15,78.84155085,39,57,72.58617425,0.0,0.796999991,1.223,1.375,1.341,1.532,58.950928,,90.01999664,84.47000122,86.54000092,87.01000214,0.92900002,44.85,3.011,3.625,0.084343131,1.376625924,0.008306338,20.48999977,,,8.369999886,9.015999794,9.020000458,8.369999886,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
183,2017,9.15,77.11888054,39,57,70.81827525,0.0,0.79400003,1.219,1.332,1.316,1.448,,,90.05999756,84.76000214,87.08999634,87.30999756,0.93400002,44.85,3.131,3.625,0.625303793,1.019347643,0.340531561,19.45999908,,,6.710000038,7.065999985,7.070000172,6.710000038,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
184,2018,9.15,81.95251346,39,57,68.97858013,0.0,0.796000004,1.212,1.326,1.301,1.45,,,89.76000214,86.47000122,87.08999634,87.77999878,0.93699998,,3.131,3.625,0.411547869,1.213976808,0.488370168,19.34000015,,,5.739999771,5.781000137,5.78000021,5.739999771,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
185,2019,9.24,82.04625023,39,58,67.29029944,,0.797999978,1.208,1.357,1.272,1.541,,,89.40000153,86.51000214,87.37000275,87.76000214,0.94199997,,3.131,3.329,0.325192677,1.073307745,0.939044481,20.67000008,,,4.949999809,5.170000076,5.170000076,4.949999809,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
186,2020,9.05,77.03009167,39,58,67.25190669,,0.800000012,1.008,1.307,1.275,1.568,,,89.18000031,86.12000275,87.54000092,87.61000061,0.94300002,,3.131,3.329,0.24130818,1.142228218,-0.334584625,18.34000015,,,5.619999886,5.597000122,5.599999905,5.619999886,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
187,2021,9.0,76.32568245,39,58,65.53260648,,0.804,1.015,1.288,1.259,1.525,,,88.98999786,86.68000031,87.41000366,87.69000244,0.94499999,,3.131,3.329,,,2.358142962,18.97999954,,,6.632999897,6.622000217,6.239999771,6.190000057,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
188,2010,7.48,275.5154743,36,46,419.227196,8.0,0.69569999,2.568,2.867,4.068,2.468,,,86.59999847,77.34999847,73.97000122,79.30999756,0.89399999,47.2,2.7,3.313,0.922859016,3.188488618,2.716640575,17.85000038,,,8.479999542,8.942000389,8.93999958,8.479999542,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
189,2011,7.53,254.2578845,36,47,401.1309197,8.0,0.692600012,2.414,2.761,3.97,2.386,51.669735,48.604591,86.38999939,77.94999695,74.23000336,79.51999664,0.89700001,47.2,2.7,3.313,0.897803076,3.0539938,3.478572709,17.26000023,100.0,96.99459,7.139999866,7.302999973,7.300000191,7.139999866,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
